row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34
1.0000000000000000;ldhp;;;;;0.0321687084924254;-0.0022149107248521;-0.0000046685986184;0.0015069913889136;-0.0035822942722122;-0.0044165510524100;-0.0053379750988752;-0.0042815705789764;-0.0076852147120857;-0.0044554919196164;-0.0048115257067163;-0.0058842674442287;-0.0049579253352384;-0.0094195293555936;-0.0050445143006799;0.0000000000000000;-0.0004936442824117;-0.0020877163483893;-0.0037027890784075;-0.0029516284402180;-0.0043477754776110;-0.0025683791545153;-0.0045183356392755;-0.0017446368516668;0.0000000000000000;-0.0047909188202469;-0.0048213962387496;-0.0046753802740766;-0.0045637714322178;-0.0049194248855979;-0.0044867646243218;-0.0043926820419172;0.0000000000000000;-0.0000117471116560
2.0000000000000000;ldhp2;;;;;-0.0022149107248521;0.0009421860627055;-0.0000071486402119;-0.0007155796376254;-0.0000284003776690;0.0000030235476458;0.0000890367429179;0.0000509363674309;0.0000749017754138;0.0000211019037836;0.0000446853993191;0.0000631573390436;0.0001509883501400;0.0001555495675734;0.0000893281579957;0.0000000000000000;0.0000366210777963;0.0000140209581960;-0.0000273956213637;0.0000150106373211;-0.0000514223982476;-0.0000236762025944;-0.0000559847835515;0.0000099473289075;0.0000000000000000;0.0000086792336684;-0.0000388742314509;-0.0000373501995476;-0.0000447347284705;-0.0000264329480791;-0.0000356553842716;-0.0000331092365004;0.0000000000000000;0.0000001104209269
3.0000000000000000;ldhp*st;;;;;-0.0000046685986184;-0.0000071486402119;0.0000007020877172;0.0000049926612924;0.0000060773398362;0.0000069453959241;0.0000077258714328;0.0000074465251690;0.0000049965840685;0.0000068939937473;0.0000065423492408;0.0000067301110369;0.0000090993193239;0.0000030237511921;0.0000000149101313;0.0000000000000000;-0.0000005070932038;-0.0000018171005348;-0.0000015223844131;-0.0000016855137284;-0.0000012038175313;-0.0000016007479856;-0.0000005585875005;-0.0000015724541415;0.0000000000000000;-0.0000009448537569;-0.0000006509491278;-0.0000010190889726;-0.0000009460124984;0.0000006970300638;-0.0000002740931488;-0.0000001480293245;0.0000000000000000;0.0000000032537707
4.0000000000000000;ldhp*rdhp;;;;;0.0015069913889136;-0.0007155796376254;0.0000049926612924;0.0007554923287538;-0.0000116617572832;-0.0000409656899568;-0.0001177765296187;-0.0000489824657428;-0.0001020616515320;-0.0000580120785983;-0.0000762048059693;-0.0000905261580028;-0.0001316937704240;-0.0001470567707191;-0.0000832595299795;0.0000000000000000;-0.0000208077292922;0.0000051321786930;0.0000211254841426;-0.0000061762119328;0.0000381175936291;0.0000306830801257;0.0000316630127316;0.0000037940661402;0.0000000000000000;-0.0000076809014920;0.0000217761942092;0.0000282310297312;0.0000270960230841;0.0000007792691242;0.0000210360841294;0.0000221507677432;0.0000000000000000;-0.0000001103660477
5.0000000000000000;ldhp*vp;;;FE2;;-0.0035822942722122;-0.0000284003776690;0.0000060773398362;-0.0000116617572832;0.0069317176366773;0.0041167028534405;0.0041912476460047;0.0041300179505599;0.0040207219644416;0.0040948277489256;0.0040501594117315;0.0041434678515593;0.0041907580741756;0.0040555645846547;0.0039669934338120;0.0000000000000000;-0.0000606741466812;-0.0002904503617634;0.0000531930059942;0.0000483693678092;0.0002603850992004;0.0000628495208251;0.0000942619454095;0.0000676350456927;0.0000000000000000;-0.0000874695135861;-0.0000657747156219;-0.0001466488695856;-0.0001312291431908;0.0002593195362743;-0.0000823719893084;-0.0000084529498185;0.0000000000000000;-0.0000003394529841
6.0000000000000000;ldhp*vp;;;FE3;;-0.0044165510524100;0.0000030235476458;0.0000069453959241;-0.0000409656899568;0.0041167028534405;0.0045352963183906;0.0044616264373506;0.0040784830152830;0.0040610258174546;0.0041702397571819;0.0041632299786776;0.0044537907297460;0.0042672107216159;0.0041125522955498;0.0040796235416945;0.0000000000000000;0.0000369339598547;0.0001708533409076;0.0002500570578598;0.0001283984526617;0.0003121547819299;-0.0000311542595753;0.0002166436193635;0.0000116669285577;0.0000000000000000;0.0000413135167552;0.0000621326447002;-0.0000370790751418;-0.0000230799431653;0.0002346047391303;-0.0000057205791934;0.0000831212584653;0.0000000000000000;-0.0000001671002780
7.0000000000000000;ldhp*vp;;;FE4;;-0.0053379750988752;0.0000890367429179;0.0000077258714328;-0.0001177765296187;0.0041912476460047;0.0044616264373506;0.0123877758015743;0.0041162125109136;0.0040429923548983;0.0041731518393296;0.0041551635690852;0.0054845254450772;0.0044767029129963;0.0042049847522963;0.0041985768081651;0.0000000000000000;-0.0000471076019480;0.0012774227564347;0.0014779868899575;0.0012531598142534;0.0014475664783148;-0.0001651229215336;0.0012342373500710;0.0000079681188933;0.0000000000000000;-0.0000181914416165;0.0000181077446561;-0.0001379990071651;0.0001491486933282;0.0001821027219871;-0.0000379860092695;0.0002195871932030;0.0000000000000000;-0.0000002082683270
8.0000000000000000;ldhp*vp;;;FE6;;-0.0042815705789764;0.0000509363674309;0.0000074465251690;-0.0000489824657428;0.0041300179505599;0.0040784830152830;0.0041162125109136;0.0144027595371421;0.0040620062759758;0.0040623450880253;0.0040471782573832;0.0040999267159349;0.0041155179047744;0.0040280558607291;0.0039520335662802;0.0000000000000000;0.0000145247923429;-0.0002377168681096;-0.0004598541555230;-0.0000086973775637;0.0000160028294254;-0.0000176516036229;0.0000178160368692;0.0000014616049627;0.0000000000000000;-0.0000810838783723;0.0000424658601019;-0.0000956026810117;-0.0001016786738198;0.0002833546203752;-0.0000076237205550;0.0001412216487602;0.0000000000000000;-0.0000000124856041
9.0000000000000000;ldhp*vp;;;MF1;;-0.0076852147120857;0.0000749017754138;0.0000049965840685;-0.0001020616515320;0.0040207219644416;0.0040610258174546;0.0040429923548983;0.0040620062759758;0.0108278241782469;0.0041382809828439;0.0041706272611928;0.0041337486398222;0.0041973568489887;0.0069579628157826;0.0041327378636042;0.0000000000000000;0.0000572391854589;-0.0001360209930169;-0.0006594800428557;-0.0001598518243382;-0.0000473279781590;-0.0000764144643289;-0.0000754127676244;-0.0001185496723110;0.0000000000000000;0.0030224417990996;0.0029978052873976;0.0029329683195491;0.0028974934338362;0.0030452243928915;0.0027306758677053;0.0025382558341731;0.0000000000000000;0.0000003743142776
10.0000000000000000;ldhp*vp;;;MJ1;;-0.0044554919196164;0.0000211019037836;0.0000068939937473;-0.0000580120785983;0.0040948277489256;0.0041702397571819;0.0041731518393296;0.0040623450880253;0.0041382809828439;0.0045604212126793;0.0042085319993406;0.0041887721572843;0.0042502073991847;0.0041939516474512;0.0040856956137228;0.0000000000000000;0.0000470775577643;-0.0001122978718505;-0.0000279861997272;-0.0001806886528090;0.0000268607061789;-0.0000433405574571;-0.0001162575672713;-0.0000215476184837;0.0000000000000000;0.0001623637591129;0.0001274471189738;0.0000750029527359;0.0000879573471729;0.0002671652654427;0.0000517415186863;0.0001187569848850;0.0000000000000000;-0.0000000181235608
