estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
-1.6087026047198500;ldhp;;;;;0.0720783829374800;48744.40544347680000;-22.3187943341490000;0.0000000000000000
1.9353371031678500;ldhp2;;;;;0.0160300405387033;60541.87937505240000;120.7318907581750000;0.0000000000000000
0.0280749711997235;ldhp*st;;;;;0.0002933421044714;61103.55108199560000;95.7072672888845000;0.0000000000000000
-0.0912513117743300;ldhp*rdhp;;;;;0.0163420066666200;61235.91586204410000;-5.5838498683719100;0.0000000236246387
0.1903823741377000;ldhp*sdom;;1;;;0.0483602987593717;45448.88139416110000;3.9367493382329600;0.0000827157708756
-0.0001015337479049;ldhp*sdom;;2EST;;;0.0316819394356896;44546.67752995500000;-0.0032047832207682;0.9974429719591900
0.2200398391261500;ldhp*sdom;;2OUEST;;;0.0365696587136480;45141.04087636110000;6.0170055413734900;0.0000000017903771
0.0401016429757222;ldhp*sdom;;3EST;;;0.0254417743212571;44444.99834451250000;1.5762125105487000;0.1149839535725800
0.2717090090049600;ldhp*sdom;;3OUEST;;;0.0251182601443232;44809.66524956240000;10.8171906590580000;0.0000000000000000
-0.2153926804082700;ldhp*sdom;;4EST;;;0.0249039656129768;44823.37680662440000;-8.6489310078407900;0.0000000000000000
0.1121631727861800;ldhp*sdom;;4OUEST;;;0.0233050972038008;44614.41527861380000;4.8128172049799400;0.0000014930346119
-0.2380927397454300;ldhp*sdom;;5EST;;;0.0248236871792130;44684.80994755380000;-9.5913527280029100;0.0000000000000000
0.1134250700968200;ldhp*sdom;;5OUEST;;;0.0236990580087787;44720.54355219790000;4.7860581654682800;0.0000017063123159
-0.3768222294322200;ldhp*sdom;;6EST;;;0.0249311088423502;43588.00404924910000;-15.1145395022349000;0.0000000000000000
0.0000000000000000;ldhp*sdom;;6OUEST;;;;;;
-0.2317936939727600;ldhp*vp;;;FE2;;0.0445694030790921;45280.58543186120000;-5.2007358851414400;0.0000001993627541
-0.2096338892844200;ldhp*vp;;;FE3;;0.0180286371552471;45946.27797099540000;-11.6278278540548000;0.0000000000000000
-0.2326483262849900;ldhp*vp;;;FE6;;0.0419925176000682;46102.34634318680000;-5.5402328695960900;0.0000000303715954
-0.2050979887055700;ldhp*vp;;;MF1;;0.0380695685774017;45945.69995381970000;-5.3874524027918400;0.0000000718139490
