row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col15
1.0000000000000000;ldhp;;;;;0.2255564999058300;-0.0341382993245808;0.0001680196934341;0.0246535900772225;-0.0062856020177511;-0.0089199605263167;0.0000000000000000;-0.0070767388177088;-0.0024136652041780;-0.0081663731866758;-0.0042373363282372;-0.0109637869326103;-0.0073103559540993;0.0000000000000000;-0.0001438573523881
2.0000000000000000;ldhp2;;;;;-0.0341382993245808;0.0143354313317797;-0.0001707581752315;-0.0106398265248304;0.0006051738861454;0.0004277224180062;0.0000000000000000;0.0010387864120191;0.0004793365296968;0.0002167018248715;0.0005040924307387;0.0009861563848838;0.0013138668941453;0.0000000000000000;0.0000060244882887
3.0000000000000000;ldhp*st;;;;;0.0001680196934341;-0.0001707581752315;0.0000074488058291;0.0000940296631187;0.0000212209700762;-0.0000013555262256;0.0000000000000000;0.0000430119016103;0.0000317895327966;0.0000317903714615;0.0000324529604273;0.0000384949298639;0.0000275026891213;0.0000000000000000;0.0000000404222127
4.0000000000000000;ldhp*rdhp;;;;;0.0246535900772225;-0.0106398265248304;0.0000940296631187;0.0109716303541307;-0.0005190113187553;-0.0002520222274219;0.0000000000000000;-0.0012986594723702;-0.0006242130441487;-0.0006629199675303;-0.0009162923108473;-0.0011543401925826;-0.0013317404992505;0.0000000000000000;-0.0000062098155414
5.0000000000000000;ldhp*milieu;;;;0;-0.0062856020177511;0.0006051738861454;0.0000212209700762;-0.0005190113187553;0.0081175043244916;0.0013825775276391;0.0000000000000000;0.0015151028778798;0.0017651650513846;0.0007125069881691;0.0019158005294134;0.0020580783162309;0.0014627225613801;0.0000000000000000;0.0000018798470492
6.0000000000000000;ldhp*milieu;;;;1;-0.0089199605263167;0.0004277224180062;-0.0000013555262256;-0.0002520222274219;0.0013825775276391;0.0073857423948676;0.0000000000000000;0.0011661755274234;0.0009734691442651;0.0011308728895234;0.0010738688404830;0.0007711371604045;0.0004538591877320;0.0000000000000000;0.0000058703713277
7.0000000000000000;ldhp*milieu;;;;2;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000
8.0000000000000000;ldhp*vp;;;FE2;;-0.0070767388177088;0.0010387864120191;0.0000430119016103;-0.0012986594723702;0.0015151028778798;0.0011661755274234;0.0000000000000000;0.0238881453444162;0.0083428605035958;0.0078354757343241;0.0083107112349505;0.0081377922414487;0.0081695931568612;0.0000000000000000;-0.0000039004996562
9.0000000000000000;ldhp*vp;;;FE3;;-0.0024136652041780;0.0004793365296968;0.0000317895327966;-0.0006242130441487;0.0017651650513846;0.0009734691442651;0.0000000000000000;0.0083428605035958;0.0122477759559567;0.0077345530951014;0.0083580945302345;0.0080346196178919;0.0081407042875912;0.0000000000000000;-0.0000073421406937
10.0000000000000000;ldhp*vp;;;FE6;;-0.0081663731866758;0.0002167018248715;0.0000317903714615;-0.0006629199675303;0.0007125069881691;0.0011308728895234;0.0000000000000000;0.0078354757343241;0.0077345530951014;0.0136164531415098;0.0077595655088295;0.0076861877955457;0.0076366766169992;0.0000000000000000;-0.0000003127357916
11.0000000000000000;ldhp*vp;;;MJ1;;-0.0042373363282372;0.0005040924307387;0.0000324529604273;-0.0009162923108473;0.0019158005294134;0.0010738688404830;0.0000000000000000;0.0083107112349505;0.0083580945302345;0.0077595655088295;0.0173988175655243;0.0080672379448879;0.0081011219693008;0.0000000000000000;-0.0000053129649639
12.0000000000000000;ldhp*vp;;;MJ2;;-0.0109637869326103;0.0009861563848838;0.0000384949298639;-0.0011543401925826;0.0020580783162309;0.0007711371604045;0.0000000000000000;0.0081377922414487;0.0080346196178919;0.0076861877955457;0.0080672379448879;0.0118349265417964;0.0079852192697371;0.0000000000000000;0.0000001761599200
13.0000000000000000;ldhp*vp;;;MS2;;-0.0073103559540993;0.0013138668941453;0.0000275026891213;-0.0013317404992505;0.0014627225613801;0.0004538591877320;0.0000000000000000;0.0081695931568612;0.0081407042875912;0.0076366766169992;0.0081011219693008;0.0079852192697371;0.0130404548247919;0.0000000000000000;-0.0000038465680663
14.0000000000000000;ldhp*vp;;;RP1;;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000
15.0000000000000000;ldhp*ptot;;;;;-0.0001438573523881;0.0000060244882887;0.0000000404222127;-0.0000062098155414;0.0000018798470492;0.0000058703713277;0.0000000000000000;-0.0000039004996562;-0.0000073421406937;-0.0000003127357916;-0.0000053129649639;0.0000001761599200;-0.0000038465680663;0.0000000000000000;0.0000001320979265
