estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
-2.7072447789186600;ldhp;;;;;0.5350458948330900;1404.941997886810000;-5.0598365580642200;0.0000004750742368
2.1884399985037500;ldhp2;;;;;0.0781544102512100;1849.129835488970000;28.0014907856045000;0.0000000000000000
0.0360598885977081;ldhp*st;;;;;0.0019437113413467;1866.023629545340000;18.5520801523560000;0.0000000000000000
-0.5274975904836300;ldhp*rdhp;;;;;0.0583049995892839;1558.124734233150000;-9.0472102598314100;0.0000000000000000
0.2746215918222400;ldhp*pert;INT;;;;0.0370867665140984;1117.229094547810000;7.4048405303235200;0.0000000000002580
0.0546413514966121;ldhp*pert;MOY;;;;0.0430056021807531;934.8335008151760000;1.2705635713913200;0.2042000586828500
0.0000000000000000;ldhp*pert;NON;;;;;;;
0.0345471082517185;ldhp*sdom;;1;;;0.5189221141886700;1334.942029857200000;0.0665747465893400;0.9469302192713500
0.1490165256543600;ldhp*sdom;;2EST;;;0.5237397455420000;1334.469287201180000;0.2845239967422100;0.7760529912350900
-0.2484809668006000;ldhp*sdom;;2OUEST;;;0.5200079128622800;1333.195540322140000;-0.4778407417550500;0.6328418955362200
-0.0039051308901775;ldhp*sdom;;3EST;;;0.5214262802260700;1332.637848485630000;-0.0074893250268942;0.9940255599886600
0.3714586638339300;ldhp*sdom;;3OUEST;;;0.5137497695605200;1334.568730699790000;0.7230342198531500;0.4697855534617800
-0.0897829236309100;ldhp*sdom;;4OUEST;;;0.5158944773857700;1332.335915569960000;-0.1740335040721400;0.8618655701949500
0.0000000000000000;ldhp*sdom;;5OUEST;;;;;;
