row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14
1.0000000000000000;ldhp;;;;;0.2862741095777400;-0.0118707887811132;0.0000610315111874;0.0062637748517595;0.0002340413418000;0.0001324494790924;0.0000000000000000;-0.2575117409896900;-0.2576170648633600;-0.2580070038109900;-0.2587254945753500;-0.2575076044340600;-0.2590821853411300;0.0000000000000000
2.0000000000000000;ldhp2;;;;;-0.0118707887811132;0.0061081118417153;-0.0000516978009982;-0.0037634834828590;-0.0002466262842344;-0.0001107935075894;0.0000000000000000;-0.0017218036574333;-0.0016121782738332;-0.0015125729162538;-0.0010993320069593;-0.0017504895687043;-0.0010472030853540;0.0000000000000000
3.0000000000000000;ldhp*st;;;;;0.0000610315111874;-0.0000516978009982;0.0000037780137785;0.0000229853067050;0.0000214237228183;0.0000077105886159;0.0000000000000000;-0.0000232773260933;-0.0000299500664994;-0.0000145271889170;-0.0000201553129142;-0.0000196006352185;-0.0000073507176429;0.0000000000000000
4.0000000000000000;ldhp*rdhp;;;;;0.0062637748517595;-0.0037634834828590;0.0000229853067050;0.0033994729771064;0.0001161474420247;0.0000529436214571;0.0000000000000000;0.0010046779115883;0.0009158705407420;0.0008152629168289;0.0005118810392104;0.0010233667952507;0.0005351901080745;0.0000000000000000
5.0000000000000000;ldhp*pert;INT;;;;0.0002340413418000;-0.0002466262842344;0.0000214237228183;0.0001161474420247;0.0013754282504713;0.0000869919638234;0.0000000000000000;-0.0003553341956057;-0.0003472584105337;-0.0003556554549031;-0.0002951184860689;-0.0002873869855299;-0.0001146000441091;0.0000000000000000
6.0000000000000000;ldhp*pert;MOY;;;;0.0001324494790924;-0.0001107935075894;0.0000077105886159;0.0000529436214571;0.0000869919638234;0.0018494818189292;0.0000000000000000;-0.0001028484614626;-0.0000650600214429;-0.0000577921911565;-0.0002006913594356;-0.0001965777382219;-0.0002639385005501;0.0000000000000000
7.0000000000000000;ldhp*pert;NON;;;;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000
8.0000000000000000;ldhp*sdom;;1;;;-0.2575117409896900;-0.0017218036574333;-0.0000232773260933;0.0010046779115883;-0.0003553341956057;-0.0001028484614626;0.0000000000000000;0.2692801605940400;0.2624786545904700;0.2622822481438600;0.2621869529446000;0.2624108110268400;0.2619942939493200;0.0000000000000000
9.0000000000000000;ldhp*sdom;;2EST;;;-0.2576170648633600;-0.0016121782738332;-0.0000299500664994;0.0009158705407420;-0.0003472584105337;-0.0000650600214429;0.0000000000000000;0.2624786545904700;0.2743033210604000;0.2622986337886400;0.2622159839263800;0.2624336957338900;0.2619996818117600;0.0000000000000000
10.0000000000000000;ldhp*sdom;;2OUEST;;;-0.2580070038109900;-0.0015125729162538;-0.0000145271889170;0.0008152629168289;-0.0003556554549031;-0.0000577921911565;0.0000000000000000;0.2622822481438600;0.2622986337886400;0.2704082294393800;0.2620684377315400;0.2622510531175800;0.2619106340078900;0.0000000000000000
11.0000000000000000;ldhp*sdom;;3EST;;;-0.2587254945753500;-0.0010993320069593;-0.0000201553129142;0.0005118810392104;-0.0002951184860689;-0.0002006913594356;0.0000000000000000;0.2621869529446000;0.2622159839263800;0.2620684377315400;0.2718853657103900;0.2621620025403000;0.2618717421253400;0.0000000000000000
12.0000000000000000;ldhp*sdom;;3OUEST;;;-0.2575076044340600;-0.0017504895687043;-0.0000196006352185;0.0010233667952507;-0.0002873869855299;-0.0001965777382219;0.0000000000000000;0.2624108110268400;0.2624336957338900;0.2622510531175800;0.2621620025403000;0.2639388257234900;0.2619927071402900;0.0000000000000000
13.0000000000000000;ldhp*sdom;;4OUEST;;;-0.2590821853411300;-0.0010472030853540;-0.0000073507176429;0.0005351901080745;-0.0001146000441091;-0.0002639385005501;0.0000000000000000;0.2619942939493200;0.2619996818117600;0.2619106340078900;0.2618717421253400;0.2619927071402900;0.2661471117971400;0.0000000000000000
14.0000000000000000;ldhp*sdom;;5OUEST;;;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000
