estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
1.8217304324091800;ldhp;;;;;0.1964077219466600;13516.07726039270000;9.2752485205440200;0.0000000000000000
1.0682316310023000;ldhp2;;;;;0.0263251673975149;22621.44122783480000;40.5783414354717000;0.0000000000000000
0.0270073360982599;ldhp*st;;;;;0.0005797146679215;23177.51039589840000;46.5872912877849000;0.0000000000000000
-0.4807022731478400;ldhp*rdhp;;;;;0.0258550365239984;23135.26992724850000;-18.5922101754397000;0.0000000000000000
0.3754391425214800;ldhp*sdom;;1;;;0.1223325569832400;11344.70181655550000;3.0690042927239800;0.0021528040122388
0.2610862423727800;ldhp*sdom;;2EST;;;0.1017207198654900;12258.11147514160000;2.5666967626458900;0.0102789981970047
0.4565965761245400;ldhp*sdom;;2OUEST;;;0.0786962459280700;11101.97731319300000;5.8020121638562600;0.0000000067314534
0.2825599528965400;ldhp*sdom;;3EST;;;0.0537962868368222;11132.70081447030000;5.2524062442008600;0.0000001528948925
0.4925562988757400;ldhp*sdom;;3OUEST;;;0.0505620558390945;11082.16451219000000;9.7416192973487600;0.0000000000000000
-0.1502227623532100;ldhp*sdom;;4EST;;;0.0506524182712042;11680.02281835590000;-2.9657569664075200;0.0030254975043962
0.2108845665424600;ldhp*sdom;;4OUEST;;;0.0465809146992446;11082.39681965480000;4.5272740542789000;0.0000060372419646
-0.2589446494610600;ldhp*sdom;;5EST;;;0.0521300463944009;11542.37769995810000;-4.9672821601186700;0.0000006887008697
0.1790894970912700;ldhp*sdom;;5OUEST;;;0.0468983687638496;11256.09973908880000;3.8186722014373400;0.0001348919155145
-0.3494339793776300;ldhp*sdom;;6EST;;;0.0665300262110200;9619.179659582780000;-5.2522747889696500;0.0000001534437325
0.0000000000000000;ldhp*sdom;;6OUEST;;;;;;
0.4310102242899900;ldhp*vp;;;FE2;;0.1091759689368400;12045.08771842290000;3.9478488580150200;0.0000793049713365
0.4660154686659800;ldhp*vp;;;FE3;;0.0867408558559900;12935.49910493020000;5.3725025429727600;0.0000000789966587
0.3600609091173100;ldhp*vp;;;FE6;;0.1112836042874900;12286.82055938530000;3.2355252278415100;0.0012174052150681
0.1935258117420500;ldhp*vp;;;MF1;;0.1329010704439400;11673.97712191350000;1.4561644319011700;0.1453740620477800
0.1931809064507200;ldhp*vp;;;MJ1;;0.0866122826286500;12699.97058913930000;2.2304100594944600;0.0257376332562610
0.1141417065091100;ldhp*vp;;;MJ2;;0.0831545384368300;13106.44061939020000;1.3726455423214200;0.1698860533456200
0.2206066332006600;ldhp*vp;;;MS1;;0.0844471978031900;13244.38933833090000;2.6123617945831800;0.0090020555287844
0.1578561641505800;ldhp*vp;;;MS2;;0.0828558893307500;13162.18498209250000;1.9051894249837100;0.0567772227681210
0.1829610191868400;ldhp*vp;;;MS6;;0.0878559833763500;13254.52663922970000;2.0825106288216300;0.0373149813253628
-0.3857175559885500;ldhp*vp;;;RB1;;0.1316396703660700;12000.81763275240000;-2.9301011990984400;0.0033948998254894
-0.3357927845973100;ldhp*vp;;;RC3;;0.1477749096542000;14242.89461718710000;-2.2723261031461600;0.0230816596906005
-0.2061573035442700;ldhp*vp;;;RE2;;0.0914128110790300;13047.97314673300000;-2.2552342621434100;0.0241351282627711
-0.2384181861042100;ldhp*vp;;;RE3;;0.1575354791072200;13040.38813196910000;-1.5134253404715900;0.1301958867559100
-0.0143765821402452;ldhp*vp;;;RP1;;0.0972020791991800;12532.33301146740000;-0.1479040598584800;0.8824208635698300
-0.1587807092498400;ldhp*vp;;;RS1;;0.0867021258143700;13030.77617009350000;-1.8313358266415900;0.0670732516347800
-0.0738689832509300;ldhp*vp;;;RS2;;0.0849890447661900;13130.48028654570000;-0.8691588834083800;0.3847761199882600
-0.1936882511955600;ldhp*vp;;;RS3;;0.1330227889143200;13232.04786570750000;-1.4560531528196300;0.1454016522461900
0.0000000000000000;ldhp*vp;;;RS5;;;;;
-0.0013494432584115;ldhp*alt;;;;;0.0000646261319821;11880.73471271220000;-20.8807678414896000;0.0000000000000000
0.1237537904908100;ldhp*milieu;;;;0;0.1481808576681500;13056.99746111970000;0.8351536928471600;0.4036464594030600
0.3402440107722900;ldhp*milieu;;;;1;0.1471337211614500;13171.93462215110000;2.3124815174009300;0.0207665002333869
0.2893581376225400;ldhp*milieu;;;;2;0.1453299508070700;13173.12876345400000;1.9910426998400500;0.0464968142944990
0.1086301820207300;ldhp*milieu;;;;3;0.1467398893665200;13219.43453737680000;0.7402907450025000;0.4591367428524200
0.1795672365158500;ldhp*milieu;;;;4;0.1570110224625400;13289.04542487970000;1.1436600672968100;0.2527852409666700
0.2347756573022600;ldhp*milieu;;;;5;0.1461608101633900;13124.11602489700000;1.6062832235248800;0.1082357526021900
0.0977656014822500;ldhp*milieu;;;;6;0.1497483923767900;13205.55564781040000;0.6528657832684000;0.5138541748017800
0.2822845286278800;ldhp*milieu;;;;7;0.1466719434828300;12955.11553962570000;1.9245979968958500;0.0543015444695836
0.0203047411243268;ldhp*milieu;;;;8;0.1145723073261600;13121.91478796100000;0.1772220669914800;0.8593366983653500
0.0000000000000000;ldhp*milieu;;;;9;;;;
0.0578204974329322;ldhp*pert;INT;;;;0.0152050158614105;15579.18116867540000;3.8027252296182900;0.0001436589653986
-0.0687966947622400;ldhp*pert;MOY;;;;0.0109764507371747;16257.01411811990000;-6.2676630551662500;0.0000000003757425
0.0000000000000000;ldhp*pert;NON;;;;;;;
-0.0004820136756574;ldhp*ptot;;;;;0.0000874431832667;11253.88827202300000;-5.5123070507087500;0.0000000361967290
