estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
0.8740700569377100;ldhp;;;;;0.2630040744427300;1782.857091962390000;3.3234088056990500;0.0009072496475341
1.8561995632769600;ldhp2;;;;;0.0774875410787100;3208.522333080760000;23.9548130891304000;0.0000000000000000
0.0164021111051479;ldhp*st;;;;;0.0020249497480509;3350.704123886930000;8.1000089611784300;0.0000000000000008
-0.8139427238481000;ldhp*rdhp;;;;;0.0795768528529800;3140.732597554520000;-10.2283854496203000;0.0000000000000000
-0.0015550837130637;ldhp*alt;;;;;0.0001887146656512;1268.847147331680000;-8.2403967264440600;0.0000000000000004
-0.0007756566411636;ldhp*ptot;;;;;0.0001865834985433;1206.581324551860000;-4.1571556285499500;0.0000345001205494
0.2207876756690300;ldhp*vp;;;FE2;;0.0765131283337300;1757.096656309660000;2.8856182001343900;0.0039541268619135
0.2757839811748100;ldhp*vp;;;FE3;;0.0673747329018400;2028.045938261510000;4.0932849645070000;0.0000441974918450
0.2338729757233800;ldhp*vp;;;FE4;;0.0893002444925000;1934.225962837070000;2.6189511244059600;0.0088889528778285
0.0622936950081863;ldhp*vp;;;FE5;;0.1166640079895000;2076.394048543500000;0.5339581254039200;0.5934276633787200
0.0468674982247041;ldhp*vp;;;FE6;;0.0957816307273700;1814.951527133850000;0.4893161441164300;0.6246770219330600
0.0000000000000000;ldhp*vp;;;MJ1;;;;;
