estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
1.4960352614020500;ldhp;;;;;0.1572676918346100;8066.977554667370000;9.5126675030960500;0.0000000000000000
0.9721743902401300;ldhp2;;;;;0.0374813036876449;13183.04796486590000;25.9375820633633000;0.0000000000000000
0.0272727830280617;ldhp*st;;;;;0.0008680700769770;13566.56922545790000;31.4177204714118000;0.0000000000000000
-0.4941256699582100;ldhp*rdhp;;;;;0.0375278023580604;13490.77224607240000;-13.1669226256221000;0.0000000000000000
0.2029509602122600;ldhp*tmoy;;;;;0.0075684046422610;6396.322957054870000;26.8155535816639000;0.0000000000000000
0.3160199092713500;ldhp*vp;;;FE2;;0.0715906203040800;6043.572536972050000;4.4142641581963300;0.0000103117998166
0.3250759343873000;ldhp*vp;;;FE3;;0.0638828471960300;6127.529663019000000;5.0886262691101800;0.0000003714115884
0.4924965740112500;ldhp*vp;;;FE4;;0.1184296821567400;6603.449620439960000;4.1585569178461300;0.0000324320367950
0.4585051288622500;ldhp*vp;;;FE5;;0.1251451492936800;6532.717236145410000;3.6637866625279100;0.0002504820436225
0.0590712198112538;ldhp*vp;;;FE6;;0.0746952974051100;6437.698952085590000;0.7908291668065700;0.4290728195747100
0.2032006366899100;ldhp*vp;;;MF1;;0.1009296969262800;6351.660794806010000;2.0132888820456500;0.0441263530651889
0.1528852687355100;ldhp*vp;;;MJ1;;0.0645843034662100;6129.987134777610000;2.3672202149783700;0.0179531495304717
0.0475706083499174;ldhp*vp;;;MJ2;;0.0629555265755100;6288.312973436990000;0.7556224359883100;0.4499039024433800
0.1346789145147600;ldhp*vp;;;MS1;;0.0672388230799100;6399.255152705040000;2.0029933354825300;0.0452201037631864
-0.1619654882099400;ldhp*vp;;;MS2;;0.0727690137676700;5970.409614612500000;-2.2257480186145000;0.0260682610651989
-0.0104062787320261;ldhp*vp;;;MS6;;0.0709775044589200;6842.866327907630000;-0.1466137589839900;0.8834412118906500
-0.1400868567886400;ldhp*vp;;;RC3;;0.1329601493218900;6014.717216347540000;-1.0536003268882000;0.2921082618796000
-0.0591778190497189;ldhp*vp;;;RE2;;0.1254833733757000;6740.848788749560000;-0.4715988856351400;0.6372283855996900
0.0137631159824948;ldhp*vp;;;RP1;;0.0751480400809600;7067.625488654720000;0.1831467057246700;0.8546881630504200
-0.1583142729371600;ldhp*vp;;;RS1;;0.0714665976097000;6240.639647565820000;-2.2152205118503200;0.0267809027857434
-0.1358867879371300;ldhp*vp;;;RS2;;0.0886913174326000;6829.677390236640000;-1.5321318012938000;0.1255362303602600
-0.1879420497659200;ldhp*vp;;;RS3;;0.1324801507133500;7690.022578670910000;-1.4186430854277100;0.1560436233135600
-0.0305433844853230;ldhp*vp;;;RS5;;0.0875027160910600;5864.883057290820000;-0.3490564161863900;0.7270594867566600
0.0000000000000000;ldhp*vp;;;RT1;;;;;
-0.0005265482707999;ldhp*ptot;;;;;0.0000916905918008;6385.008598329510000;-5.7426641104425100;0.0000000097486348
0.0460329476819624;ldhp*pert;INT;;;;0.0149713414583201;9639.765117343820000;3.0747376786587300;0.0021127705840531
-0.0948494562952800;ldhp*pert;MOY;;;;0.0209495646870344;10884.35979644630000;-4.5275144239147900;0.0000060315306272
0.0000000000000000;ldhp*pert;NON;;;;;;;
-0.0447174467104632;ldhp*milieu;;;;0;0.0720220824403900;6804.381220367310000;-0.6208852229102000;0.5346959409297300
0.1761074638959500;ldhp*milieu;;;;1;0.0708647814947500;7120.887534415820000;2.4851196910696000;0.0129735731531991
0.1242982393573300;ldhp*milieu;;;;2;0.0655611877263100;6978.747998318070000;1.8959119513851500;0.0580129589535280
0.1856867243292200;ldhp*milieu;;;;3;0.0737633691131100;7220.331085712470000;2.5173297608528900;0.0118462822283749
0.1170805288229800;ldhp*milieu;;;;4;0.0817486662221500;7030.233538603770000;1.4322010894320300;0.1521307389150900
0.1579819305300000;ldhp*milieu;;;;5;0.0678905931414200;6897.944115278500000;2.3270076636524600;0.0199936582859622
0.1522811186640000;ldhp*milieu;;;;6;0.0862717055389600;7549.780133830680000;1.7651339765761200;0.0775816723192000
-0.1150994226101100;ldhp*milieu;;;;7;0.1592215698171500;4188.778167930900000;-0.7228883796478400;0.4697888228549700
0.0000000000000000;ldhp*milieu;;;;8;;;;
