estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
-1.9455767062191400;ldhp;;;;;0.0768613896038800;21280.26347131550000;-25.3127964020142000;0.0000000000000000
2.5775573187221000;ldhp2;;;;;0.0207822588001022;43429.02460933710000;124.0268126537530000;0.0000000000000000
0.0255407428917405;ldhp*st;;;;;0.0003557720962894;45950.89406198330000;71.7896180114333000;0.0000000000000000
-0.5649980114647000;ldhp*rdhp;;;;;0.0195079542114759;47366.02996468290000;-28.9624429778669000;0.0000000000000000
-0.4758026637464400;ldhp*sdom;;2EST;;;0.0695552378790100;19064.71252734350000;-6.8406446193753300;0.0000000000081229
-0.3558803150241100;ldhp*sdom;;3EST;;;0.0378893637819036;15128.94366358970000;-9.3926178616407700;0.0000000000000000
-0.0313092199461655;ldhp*sdom;;3OUEST;;;0.0296793511195459;17500.66639372130000;-1.0549159184799700;0.2914783443116800
-0.3379145484798800;ldhp*sdom;;4EST;;;0.0245835629799360;17305.11330368240000;-13.7455481435166000;0.0000000000000000
0.0176119109642033;ldhp*sdom;;4OUEST;;;0.0186642119125415;16144.59241381340000;0.9436193205869500;0.3453783360099600
-0.4576882268416700;ldhp*sdom;;5EST;;;0.0215719448748597;15598.43442664670000;-21.2168272029601000;0.0000000000000000
0.0567237245307030;ldhp*sdom;;5OUEST;;;0.0137795257552593;18235.68665304530000;4.1165222619546800;0.0000386324259068
-0.2834739531639800;ldhp*sdom;;6EST;;;0.0175085987782854;12176.63252904590000;-16.1905562377472000;0.0000000000000000
0.0000000000000000;ldhp*sdom;;6OUEST;;;;;;
0.0929680204401500;ldhp*vp;;;ME1;;0.0779847585067100;20567.14334555100000;1.1921306447611900;0.2332237772227100
-0.2674552092247700;ldhp*vp;;;MJ2;;0.0772837895495600;19857.54018648400000;-3.4606896321153500;0.0005399258007874
-0.3645261551764800;ldhp*vp;;;MS1;;0.0812428177690800;19659.06265813930000;-4.4868723806768000;0.0000072686095141
-0.1924841362984200;ldhp*vp;;;MS2;;0.0742332126792100;19865.22409954080000;-2.5929651883748600;0.0095222140898400
-0.2744280633129500;ldhp*vp;;;MS6;;0.0841709119010200;20325.43146156940000;-3.2603669975164200;0.0011145121124078
-0.0531097393647977;ldhp*vp;;;RB1;;0.1436042288464100;8713.332649422000000;-0.3698340904820900;0.7115151009659500
-0.5191040344620400;ldhp*vp;;;RB5;;0.1027561183199500;22950.04972311210000;-5.0518065780343900;0.0000004410059199
-0.4653327902966600;ldhp*vp;;;RC3;;0.0408849484045185;19803.14067019900000;-11.3815183449085000;0.0000000000000000
0.0060028378656333;ldhp*vp;;;RE1;;0.0762508248493700;18795.37897957020000;0.0787248908781100;0.9372522849251500
0.1126903834405600;ldhp*vp;;;RE2;;0.0730827616665000;19855.99776304730000;1.5419557344423900;0.1231002864790700
0.1003357383408000;ldhp*vp;;;RE3;;0.0230489957530082;19806.72330898650000;4.3531501075360200;0.0000134867718351
-0.3291965974509700;ldhp*vp;;;RE4;;0.1350670316239500;11905.82799067210000;-2.4372831289245700;0.0148126273983029
-0.0678845746863900;ldhp*vp;;;RP1;;0.0874534279106200;20021.92287078510000;-0.7762368646746000;0.4376183124740100
-0.2771089347680400;ldhp*vp;;;RS1;;0.0737001905082800;20023.91621529250000;-3.7599486901852800;0.0001704314023186
-0.0489927386866733;ldhp*vp;;;RS2;;0.0731386382661000;19866.06055924370000;-0.6698612367982300;0.5029540379236700
0.0000000000000000;ldhp*vp;;;RS3;;;;;
0.0995476011612700;ldhp*tmoy;;;;;0.0059237341600295;14815.96976552540000;16.8048731546693000;0.0000000000000000
-0.0009508166381600;ldhp*ptot;;;;;0.0000653014828679;14747.67141330930000;-14.5604141958478000;0.0000000000000000
-0.1340225064618000;ldhp*milieu;;;;0;0.0754845929562400;19735.06153755970000;-1.7754948554799000;0.0758316216186200
-0.1107577573442500;ldhp*milieu;;;;1;0.0748114132702200;19944.80910932980000;-1.4804927818191200;0.1387575813556400
-0.1113089001080600;ldhp*milieu;;;;2;0.0737453220264600;19949.77814298800000;-1.5093689613033400;0.1312203571482200
-0.1861335298411500;ldhp*milieu;;;;3;0.0756361232171900;20194.92315086030000;-2.4609078562455000;0.0138668993275807
0.0331222826721820;ldhp*milieu;;;;4;0.0769587620435000;19824.73221286240000;0.4303900139851200;0.6669166367724700
-0.0364159922480917;ldhp*milieu;;;;5;0.0741604905093400;19918.34230391370000;-0.4910430338038800;0.6234014210406100
-0.1197341858284000;ldhp*milieu;;;;6;0.0754341227772900;20085.48913808520000;-1.5872682205359800;0.1124676505289300
0.0046737342560622;ldhp*milieu;;;;7;0.0220825093061556;18831.75359275050000;0.2116486940530500;0.8323834077960300
-0.1684206163261400;ldhp*milieu;;;;8;0.0222985009370253;20300.72671386020000;-7.5530017377306300;0.0000000000000443
0.0000000000000000;ldhp*milieu;;;;9;;;;
0.0005833104862608;ldhp*pert;INT;;;;0.0126973300338381;31909.17819125400000;0.0459396175972620;0.9633586646926900
0.0423071279214390;ldhp*pert;MOY;;;;0.0058724476993671;31076.55313382310000;7.2043430758862000;0.0000000000005965
0.0000000000000000;ldhp*pert;NON;;;;;;;
