row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col39;Col40;Col41;Col42;Col43;Col44
1.0000000000000000;ldhp;;;;;0.0059076732118408;-0.0008024261310388;0.0000041227981104;0.0005584480135539;-0.0000676230499211;0.0002872895792209;-0.0002078433755324;0.0002578883108849;-0.0000880604418688;0.0005634344670352;-0.0001921121949875;0.0002981403293670;0.0000000000000000;-0.0003147323644217;-0.0001685975285402;-0.0001267049894848;-0.0001627854472687;-0.0001921020626032;-0.0002486902230959;-0.0003898549964742;-0.0001811605969883;-0.0004296392050963;-0.0003558886142601;-0.0006421660800108;-0.0001083389284337;-0.0002560106497465;-0.0001971284105510;-0.0002626234259839;0.0000000000000000;0.0001036341097329;-0.0000040195635710;-0.0003226089087990;-0.0003153164536885;-0.0002928256947610;-0.0004350214744643;-0.0003415832661101;-0.0002542972453103;-0.0004677067409884;-0.0002032186439251;-0.0002810929541862;0.0000000000000000;-0.0000032992505853;0.0000240683273523;0.0000000000000000
2.0000000000000000;ldhp2;;;;;-0.0008024261310388;0.0004319022808344;-0.0000029329372589;-0.0003478048340499;0.0000061757008072;-0.0000023164560525;-0.0000206354343235;0.0000012625512419;-0.0000073814589148;0.0000056309768528;0.0000034126653887;0.0000063030827688;0.0000000000000000;0.0000072084069310;-0.0000272781998379;-0.0000071828500563;-0.0000194242863719;-0.0000172603247261;-0.0000183063147112;-0.0000226750354942;-0.0000341264789687;0.0000326358303043;0.0000280251705504;0.0000307443335707;0.0000350767932681;-0.0000314885791005;-0.0000287379423274;0.0000045003822686;0.0000000000000000;-0.0000021406211083;0.0000000369487475;-0.0000164875079605;-0.0000176650045311;-0.0000216012474627;-0.0000172745480930;-0.0000161785249274;-0.0000200624282619;-0.0000146454174524;-0.0000007614054644;-0.0000262346287915;0.0000000000000000;-0.0000002361657118;-0.0000161264840767;0.0000000000000000
3.0000000000000000;ldhp*st;;;;;0.0000041227981104;-0.0000029329372589;0.0000001265737845;0.0000020185458792;0.0000001469865568;0.0000001007734564;0.0000002355478968;-0.0000002257267347;0.0000001527272177;-0.0000001853458334;0.0000000291440190;-0.0000000409817221;0.0000000000000000;-0.0000011804350943;-0.0000001058149157;-0.0000002384826049;-0.0000002133697724;0.0000000915877963;0.0000002144394954;-0.0000000629460864;-0.0000013672878463;0.0000005635973455;-0.0000003245390405;0.0000000381609856;-0.0000000813844905;-0.0000004473660306;-0.0000007067863528;-0.0000003793107933;0.0000000000000000;-0.0000000568055442;-0.0000000000481510;0.0000000700773330;-0.0000000874895033;-0.0000001767195439;-0.0000004231965660;-0.0000000006440017;-0.0000000284222920;-0.0000001362222206;-0.0000002177501604;-0.0000000891427401;0.0000000000000000;0.0000003290333753;0.0000003332147259;0.0000000000000000
4.0000000000000000;ldhp*rdhp;;;;;0.0005584480135539;-0.0003478048340499;0.0000020185458792;0.0003805602775170;-0.0000081731908692;-0.0000010288574930;0.0000175674721344;-0.0000017560281888;0.0000044365926931;-0.0000054921319872;-0.0000026303778831;-0.0000038783934558;0.0000000000000000;0.0000013491774169;0.0000257353046074;0.0000083971753243;0.0000170599178136;0.0000073704922566;0.0000205395952818;0.0000326651375054;0.0000459362807458;-0.0000276917715471;-0.0000212122704221;-0.0000231939000830;-0.0000265134868721;0.0000396483332873;0.0000299103861991;-0.0000041305543233;0.0000000000000000;0.0000024078286650;-0.0000000381319775;0.0000165660111228;0.0000204731898415;0.0000221650311428;0.0000209615680768;0.0000159913361572;0.0000188738951220;0.0000168398023052;0.0000012804663352;0.0000232026261221;0.0000000000000000;0.0000027070722028;0.0000136058105910;0.0000000000000000
5.0000000000000000;ldhp*sdom;;2EST;;;-0.0000676230499211;0.0000061757008072;0.0000001469865568;-0.0000081731908692;0.0048379311164063;0.0006293773887395;0.0006622715807073;0.0005150675760972;0.0004561704874149;0.0003599310673243;0.0002635703564928;-0.0000504901115342;0.0000000000000000;-0.0001048836471117;-0.0002330705939946;-0.0001449105629352;-0.0001104893102742;-0.0000803116699650;0.0002158861931238;-0.0000047119280145;-0.0000048407997180;-0.0001789797869592;-0.0000901935191496;0.0001096626468241;-0.0001793001724912;-0.0000965738256807;-0.0000954364288372;-0.0001018112114198;0.0000000000000000;-0.0001578916865198;-0.0000001749321688;0.0002300866767921;0.0002231104246761;0.0002090123419458;0.0002646306408942;0.0001686769389395;0.0001908703997939;0.0002590931720016;-0.0000019445505851;0.0000223552890208;0.0000000000000000;-0.0000119732190795;0.0000069192397698;0.0000000000000000
6.0000000000000000;ldhp*sdom;;3EST;;;0.0002872895792209;-0.0000023164560525;0.0000001007734564;-0.0000010288574930;0.0006293773887395;0.0014356038877974;0.0004262410635900;0.0003874726125438;0.0003137432487498;0.0003175667116186;0.0001859784239240;0.0000446733724313;0.0000000000000000;0.0000584721245218;0.0000010516442734;-0.0000585107270384;0.0000444204869090;0.0000676727897346;0.0001643358609103;0.0000858726874681;-0.0000022360590035;0.0000131640166970;0.0000600868974338;0.0000489934728640;0.0000282049450648;0.0000514416272756;0.0000546138414178;0.0000488489408769;0.0000000000000000;-0.0000872696785394;-0.0000004623187455;-0.0000106288521473;-0.0000038361460650;-0.0000195448700933;0.0000189964214550;-0.0000205425847693;-0.0000268679559275;0.0000189054826270;0.0000093454866421;-0.0000051688991936;0.0000000000000000;-0.0000060899079611;0.0000041471113721;0.0000000000000000
7.0000000000000000;ldhp*sdom;;3OUEST;;;-0.0002078433755324;-0.0000206354343235;0.0000002355478968;0.0000175674721344;0.0006622715807073;0.0004262410635900;0.0008808638828773;0.0003531222640267;0.0003450141716488;0.0002295467616022;0.0002122993330243;-0.0000291147195870;0.0000000000000000;0.0000349336559424;-0.0000766579964840;0.0000020654730825;0.0000171453045586;0.0000515683510924;0.0001550549016972;0.0001058715999244;0.0000074829710911;0.0000006729508795;0.0000394748209509;0.0000369700022573;-0.0000264224990605;-0.0001453166979803;-0.0000002074981111;0.0000355402402004;0.0000000000000000;-0.0001129997507678;0.0000001279292708;-0.0000158412406122;-0.0000044788958448;-0.0000180421504293;0.0000436870070068;-0.0000265688279424;-0.0000250293769586;0.0000479982659760;0.0000158979356188;-0.0000195769158521;0.0000000000000000;-0.0000008138575628;0.0000029586637572;0.0000000000000000
8.0000000000000000;ldhp*sdom;;4EST;;;0.0002578883108849;0.0000012625512419;-0.0000002257267347;-0.0000017560281888;0.0005150675760972;0.0003874726125438;0.0003531222640267;0.0006043515687885;0.0002618199717285;0.0002857678085397;0.0001642612713877;0.0000537454626774;0.0000000000000000;0.0000190607367655;-0.0000126419383684;-0.0001384764648068;-0.0000223520344834;-0.0001446828335555;0.0000890162737780;0.0000226347788713;-0.0001402876191246;-0.0000315116244273;-0.0000046779048731;0.0000225717537908;-0.0000518958935968;-0.0000069255204956;-0.0000700811608782;-0.0000178908964943;0.0000000000000000;-0.0000672582808467;-0.0000003940032845;0.0000147650305339;0.0000240519893780;0.0000147805633270;0.0000021835778831;0.0000029590600744;0.0000171822421199;0.0000390850879680;0.0000106752023294;-0.0000140943391640;0.0000000000000000;-0.0000088021846625;0.0000025016562674;0.0000000000000000
9.0000000000000000;ldhp*sdom;;4OUEST;;;-0.0000880604418688;-0.0000073814589148;0.0000001527272177;0.0000044365926931;0.0004561704874149;0.0003137432487498;0.0003450141716488;0.0002618199717285;0.0003483528063163;0.0001962658576947;0.0001656436534080;0.0000257808922644;0.0000000000000000;0.0000390977413649;-0.0000357703381172;0.0000288687636691;0.0000179034548338;0.0000473644260368;0.0001195852858642;0.0000648114976036;0.0000216711674212;0.0000217487430932;0.0000395630644476;0.0000326982576937;-0.0000003598699803;-0.0000053283777290;0.0000254861822364;0.0000248814890492;0.0000000000000000;-0.0000701073603760;-0.0000000158949293;-0.0000192434190795;-0.0000224307348051;-0.0000203106416252;0.0000270839912345;-0.0000301886140496;-0.0000225016586775;0.0000325486955081;0.0000134601297495;-0.0000041901652441;0.0000000000000000;0.0000000313752915;0.0000011642098860;0.0000000000000000
10.0000000000000000;ldhp*sdom;;5EST;;;0.0005634344670352;0.0000056309768528;-0.0000001853458334;-0.0000054921319872;0.0003599310673243;0.0003175667116186;0.0002295467616022;0.0002857678085397;0.0001962658576947;0.0004653488056840;0.0001217018546726;0.0001162940815761;0.0000000000000000;0.0000585994448315;0.0000158544273126;0.0000149159567660;-0.0000197205247372;0.0000135622354282;0.0001064460110245;-0.0001388107017117;-0.0000036515918559;0.0000019272177304;0.0000194525125204;0.0000188324248360;0.0000049712143551;0.0000103315854077;0.0000155851217771;-0.0000015913922940;0.0000000000000000;-0.0000300473680759;-0.0000007308023454;-0.0000113953311615;-0.0000006854807233;-0.0000084788706185;-0.0000652027839618;-0.0000134942757742;0.0000011800198908;-0.0000110493126464;0.0000076933405593;-0.0000087413475005;0.0000000000000000;0.0000001842672033;-0.0000012763953421;0.0000000000000000
