row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3
1.0000000000000000;ldhp;;;;;0.3940920508635500;-0.1323320934920300;0.0011178404740081
2.0000000000000000;ldhp2;;;;;-0.1323320934920300;0.0515096255141826;-0.0009968906443427
3.0000000000000000;ldhp*st;;;;;0.0011178404740081;-0.0009968906443427;0.0000771827645533
