row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29
1.0000000000000000;ldhp;;;;;0.0215061286706302;-0.0017922030833104;0.0000012047572442;0.0013584002617993;-0.0002815933764763;-0.0045954567355696;-0.0043298570558502;-0.0047366996468369;-0.0048218640066992;-0.0046520267514504;-0.0048655313964334;-0.0051425029734135;-0.0053596890119544;-0.0047053124732483;-0.0051639159141967;0.0000000000000000;0.0001185256131835;0.0018277588297410;0.0000610528006634;0.0011546307209411;-0.0002528481079308;0.0004605557453794;0.0000000000000000;-0.0000102607001468;-0.0012931227616989;-0.0016443792143133;-0.0012539429404762;-0.0010701120363161;0.0000000000000000
2.0000000000000000;ldhp2;;;;;-0.0017922030833104;0.0008465920786696;-0.0000087670075849;-0.0007255666625733;0.0000310473338108;0.0000026698970711;-0.0000040484904394;-0.0000073092521749;-0.0000304985230505;0.0000265078175424;0.0000681546979445;0.0000278697150319;0.0000638584241042;0.0000008686828778;0.0000509720230569;0.0000000000000000;-0.0000488698037416;-0.0000469232890258;0.0000222653897676;0.0000183803631375;-0.0000196813214241;0.0000487546851639;0.0000000000000000;-0.0000000078997680;0.0000240424399273;0.0000169622808377;0.0000117250031482;0.0000259813854304;0.0000000000000000
3.0000000000000000;ldhp*st;;;;;0.0000012047572442;-0.0000087670075849;0.0000005921968225;0.0000079814749679;-0.0000001444091763;0.0000032723872437;0.0000029497652456;0.0000032892499152;0.0000045410343899;0.0000031449491077;0.0000021239631324;0.0000032368701735;0.0000026566272226;0.0000044038309708;-0.0000001232489019;0.0000000000000000;-0.0000009953043120;-0.0000011147138367;0.0000001008048159;-0.0000004459043269;-0.0000000846040753;-0.0000009934874015;0.0000000000000000;0.0000000026647845;-0.0000001845350391;-0.0000004438993051;-0.0000007238847293;-0.0000010687132730;0.0000000000000000
4.0000000000000000;ldhp*rdhp;;;;;0.0013584002617993;-0.0007255666625733;0.0000079814749679;0.0008019271143052;-0.0000277795155664;-0.0000287192768429;-0.0000162641065448;-0.0000142669702777;-0.0000076759072611;-0.0000503148005512;-0.0000671677907478;-0.0000348445456046;-0.0000639651776014;-0.0000193820996163;-0.0000620224694227;0.0000000000000000;0.0000329653294484;0.0000263412412561;-0.0000204594689405;-0.0000268034696653;0.0000119073866447;-0.0000489500337942;0.0000000000000000;0.0000000338318161;-0.0000129856816264;-0.0000155670413529;-0.0000103453794993;-0.0000261021296517;0.0000000000000000
5.0000000000000000;ldhp*tmoy;;;;;-0.0002815933764763;0.0000310473338108;-0.0000001444091763;-0.0000277795155664;0.0001749445437020;-0.0000706418807070;0.0000118693968275;0.0000829913505108;0.0000096709007407;0.0000269547450657;0.0000302094000856;0.0000752859178075;0.0000609386752502;0.0000902398247926;0.0000201388584763;0.0000000000000000;-0.0005896595847533;-0.0004424367921221;-0.0003876134364525;-0.0001781873379906;-0.0002292571863932;-0.0000271071985349;0.0000000000000000;-0.0000002569927850;0.0000130355742686;-0.0000092247841979;0.0000291983647707;0.0000303650308919;0.0000000000000000
6.0000000000000000;ldhp*vp;;;FE1;;-0.0045954567355696;0.0000026698970711;0.0000032723872437;-0.0000287192768429;-0.0000706418807070;0.0120570133923715;0.0048339953962876;0.0046368593218467;0.0046833396114065;0.0047847643717696;0.0047712614141083;0.0046633775909370;0.0046967360073528;0.0046595950410404;0.0047017675972980;0.0000000000000000;-0.0018697022248239;-0.0000545270693789;0.0000167228533946;0.0000788304510385;0.0001661333599763;0.0000214528078703;0.0000000000000000;0.0000000560706801;0.0000231494085086;0.0002032390944229;-0.0000230773839209;-0.0000014872869128;0.0000000000000000
7.0000000000000000;ldhp*vp;;;FE2;;-0.0043298570558502;-0.0000040484904394;0.0000029497652456;-0.0000162641065448;0.0000118693968275;0.0048339953962876;0.0052708820568075;0.0047999435262304;0.0047950247813201;0.0047950673920251;0.0047508653394427;0.0047856630670497;0.0047701540583377;0.0048216274183673;0.0047698182254009;0.0000000000000000;-0.0001335446551524;-0.0001043671062936;-0.0000823983286191;0.0000016346512271;0.0000291573128797;0.0000455967369456;0.0000000000000000;-0.0000005077951163;0.0001435223052697;0.0001035853678779;-0.0000311049537383;-0.0000210781826110;0.0000000000000000
8.0000000000000000;ldhp*vp;;;FE3;;-0.0047366996468369;-0.0000073092521749;0.0000032892499152;-0.0000142669702777;0.0000829913505108;0.0046368593218467;0.0047999435262304;0.0049948693255059;0.0049598167419421;0.0047636770805419;0.0047434923156070;0.0048747157625621;0.0048394227096728;0.0049945240814251;0.0048075845752273;0.0000000000000000;-0.0000425937477095;-0.0000642704818878;0.0000256081300701;-0.0000108750776601;0.0000347369293236;-0.0000042672590640;0.0000000000000000;-0.0000004261366053;0.0001472697134568;0.0001084789023439;-0.0000216826845786;-0.0000191258695324;0.0000000000000000
9.0000000000000000;ldhp*vp;;;FE4;;-0.0048218640066992;-0.0000304985230505;0.0000045410343899;-0.0000076759072611;0.0000096709007407;0.0046833396114065;0.0047950247813201;0.0049598167419421;0.0080323205295180;0.0047615651201914;0.0047413358489048;0.0048436870952824;0.0048127248146189;0.0053374928820537;0.0048745471355399;0.0000000000000000;0.0001718915069945;0.0000319102757728;0.0001709128309768;0.0000198836427916;0.0001297227878708;-0.0005160615605479;0.0000000000000000;-0.0000000613557208;0.0000974720905665;0.0000954960826433;-0.0000852696198745;0.0002039818756428;0.0000000000000000
10.0000000000000000;ldhp*vp;;;FE5;;-0.0046520267514504;0.0000265078175424;0.0000031449491077;-0.0000503148005512;0.0000269547450657;0.0047847643717696;0.0047950673920251;0.0047636770805419;0.0047615651201914;0.0062499604573870;0.0047789029201305;0.0047513485072489;0.0047409505634286;0.0047752768564898;0.0047397726235756;0.0000000000000000;-0.0001473682002352;-0.0001074360986582;-0.0002737961387599;-0.0000113509977722;-0.0000133638154781;0.0000147949545273;0.0000000000000000;-0.0000002076349917;0.0000423458477740;0.0000747047689977;-0.0000726289439494;-0.0000691378828968;0.0000000000000000
