estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
0.9174440025332900;ldhp;;;;;0.1466496800904400;7817.928278669510000;6.2560245748061700;0.0000000004156982
1.2821031805215600;ldhp2;;;;;0.0290962554063169;18744.67893514810000;44.0641987299579000;0.0000000000000000
0.0136818629411697;ldhp*st;;;;;0.0007695432557502;19449.00963952990000;17.7791993353664000;0.0000000000000000
-0.7127223652191700;ldhp*rdhp;;;;;0.0283183176460967;19431.64674948450000;-25.1682453077298000;0.0000000000000000
0.2054527373764900;ldhp*tmoy;;;;;0.0132266603381960;6591.247489086800000;15.5332285038865000;0.0000000000000000
0.3367155098336900;ldhp*vp;;;FE1;;0.1098044324805300;8101.273178301920000;3.0665019819978500;0.0021729322532334
0.5010870222091000;ldhp*vp;;;FE2;;0.0726008406067500;8629.489858994910000;6.9019451843987800;0.0000000000054917
0.4227677769349900;ldhp*vp;;;FE3;;0.0706743894597300;8888.174730302960000;5.9819091493655000;0.0000000022905717
0.4785366872991200;ldhp*vp;;;FE4;;0.0896232142333500;8897.652415305730000;5.3394278635571000;0.0000000955401787
0.3914650643893500;ldhp*vp;;;FE5;;0.0790566914143700;8399.813848404730000;4.9517005756984400;0.0000007500089934
0.0729713976358900;ldhp*vp;;;FE6;;0.0783463854445400;8705.887986134140000;0.9313945655802000;0.3516753279650500
0.0984452616170400;ldhp*vp;;;MJ1;;0.0755219463851500;8994.155189642870000;1.3035318384803400;0.1924266186914500
0.0091159621040110;ldhp*vp;;;MJ2;;0.0858123181138700;9424.862680044750000;0.1062313931656500;0.9154010245872300
0.0105448962491853;ldhp*vp;;;MS1;;0.0875300246555500;9106.710199954220000;0.1204717614404900;0.9041121054958400
-0.2310196489378300;ldhp*vp;;;RS1;;0.1118041282341400;9810.851264392450000;-2.0662890770368500;0.0388273767513080
0.0000000000000000;ldhp*vp;;;RT1;;;;;
0.1461719793827900;ldhp*sdom;;1;;;0.0759742826528700;6326.155529405270000;1.9239665618252300;0.0544035881806327
0.1875149790808900;ldhp*sdom;;2EST;;;0.0570257582743910;5939.524804668500000;3.2882505161725400;0.0010139858746113
0.1717688135424300;ldhp*sdom;;2OUEST;;;0.0482481642139873;6489.937261851500000;3.5601108630914700;0.0003733516717744
0.1020485356311400;ldhp*sdom;;3EST;;;0.0336190166650451;6803.603031502860000;3.0354408235041300;0.0024109264151877
0.1956729972311100;ldhp*sdom;;3OUEST;;;0.0301484507446494;7181.734069921870000;6.4903168288286900;0.0000000000913560
0.2457004994197100;ldhp*sdom;;4EST;;;0.0323693874950678;8194.054770976790000;7.5905205020377500;0.0000000000000354
0.0000000000000000;ldhp*sdom;;4OUEST;;;;;;
-0.0005784586007032;ldhp*ptot;;;;;0.0001049058047864;5781.691413925570000;-5.5140761932180800;0.0000000365810790
-0.1062642998564700;ldhp*milieu;;;;0;0.0464905466421225;6347.301831061820000;-2.2857184423853100;0.0223035471288009
0.0271864906174447;ldhp*milieu;;;;1;0.0573846457791685;7793.660301758790000;0.4737589689420600;0.6356850675947200
0.0551794691468289;ldhp*milieu;;;;2;0.0335601509167419;7538.293969178460000;1.6441960968447800;0.1001774015745500
0.0136172861601253;ldhp*milieu;;;;3;0.0488257832087184;7663.217626222170000;0.2788953963506200;0.7803326272496000
0.0000000000000000;ldhp*milieu;;;;5;;;;
