estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
1.2987310279604400;ldhp;;;;;0.3114076571509500;1056.019812018430000;4.1705173207442100;0.0000328842128611
1.3564123773707600;ldhp2;;;;;0.1521664190209900;1174.233111436530000;8.9140060342983500;0.0000000000000000
0.0195008230471131;ldhp*st;;;;;0.0038445324823794;1212.699440335460000;5.0723522655851600;0.0000004541979773
-0.6169337550323300;ldhp*rdhp;;;;;0.1338625579282600;1149.598778923330000;-4.6087103412662300;0.0000045044310007
-0.4904477043566900;ldhp*milieu;;;;0;0.0743596183479600;517.6434811377800000;-6.5956189024758400;0.0000000001047588
0.0000000000000000;ldhp*milieu;;;;2;;;;
-0.0021551453722027;ldhp*alt;;;;;0.0004249505190088;544.3839050634210000;-5.0715207437079200;0.0000005420118969
0.0947016981700600;ldhp*vp;;;FC1;;0.1106519227745600;617.4997392003370000;0.8558522599105800;0.3924114737058100
0.5502280168655600;ldhp*vp;;;FE3;;0.1329879017284300;613.5911947241060000;4.1374291173428500;0.0000400258991287
0.2880470595039600;ldhp*vp;;;FE6;;0.0881392883032700;644.9567092225080000;3.2680892374901700;0.0011402488573535
-0.0902210692551900;ldhp*vp;;;FO1;;0.1871712626212200;351.9952672820380000;-0.4820241525953500;0.6300883622445400
0.0000000000000000;ldhp*vp;;;RP1;;;;;
